Yr,Mo,Day,Hr,VSM
2014,8,20,6,0.2997
2014,8,20,18,0.29685
2014,8,21,6,0.28635
2014,8,21,18,0.28925
2014,8,22,6,0.3012
2014,8,22,18,0.2859
2014,8,23,6,0.2766
2014,8,23,18,0.31895
2014,8,24,6,0.3012
2014,8,24,18,0.28365
2014,8,25,6,0.2882
2014,8,25,18,0.2856
2014,8,26,6,0.27425
2014,8,26,18,0.29615
2014,8,27,6,0.29765
2014,8,27,18,0.2776
2014,8,28,6,0.2964
2014,8,28,18,0.28005
2014,8,29,6,0.27085
2014,8,29,18,0.26685
2014,8,30,6,0.3082
2014,8,30,18,0.29
2014,8,31,6,0.2791
2014,8,31,18,0.268
2014,9,1,6,0.2568
2014,9,1,18,0.2526
2014,9,2,6,0.3178
2014,9,2,18,0.299
2014,9,3,6,0.2911
2014,9,3,18,0.27805
2014,9,4,6,0.26735
2014,9,4,18,0.2602
2014,9,5,6,0.24695
2014,9,5,18,0.2489
2014,9,6,6,0.2363
2014,9,6,18,0.2375
2014,9,7,6,0.22455
2014,9,7,18,0.2292
2014,9,8,6,0.2171
